"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.77562266388642e-78,-0.88011400753774,0.52,0.371,1.1499586785148e-73,"Metaplastic","NDUFB7"
9.10465374459733e-78,-27.4198234559318,0.638,0.473,1.54524183353306e-73,"Metaplastic","ATP5MF"
1.15433532197092e-77,0.415844895190222,0.201,0.094,1.95913790844904e-73,"Metaplastic","MRPL19"
1.29097439406277e-77,-5.72545445997454,0.596,0.437,2.19104174160333e-73,"Metaplastic","NDUFB4"
2.00616964420878e-77,-20.3415239263999,0.467,0.304,3.40487112015115e-73,"Metaplastic","NDUFB3"
5.45512484232919e-77,0.323260474767287,0.451,0.301,9.2584378824011e-73,"Metaplastic","UFC1"
5.84964106432793e-77,3.33914583031844,0.526,0.402,9.92801081437736e-73,"Metaplastic","PCBP2"
2.89053096378452e-76,-2.36206030740801,0.323,0.178,4.90580915173508e-72,"Metaplastic","MAGED2"
3.41372941178587e-76,0.46998745617301,0.23,0.117,5.79378155768298e-72,"Metaplastic","TRAPPC6A"
1.12874281048451e-75,0.375793091498993,0.241,0.118,1.9157022979543e-71,"Metaplastic","TRIM44"
3.17087672172265e-75,0.290698765474365,0.202,0.088,5.38161197210768e-71,"Metaplastic","SORL1"
4.79790948144716e-75,-12.1883614564586,0.342,0.196,8.14301197191211e-71,"Metaplastic","TAX1BP3"
6.69125245216844e-75,-0.967396641584153,0.238,0.114,1.13563936618203e-70,"Metaplastic","PTOV1"
1.06177768312366e-74,-206.405647074068,0.217,0.351,1.80204908379748e-70,"Metaplastic","FABP5"
7.58690139331562e-74,0.776084520699304,0.263,0.14,1.28764890447353e-69,"Metaplastic","ATP6V1D"
2.0977133988633e-73,-16.2920020499649,0.407,0.252,3.56023918055079e-69,"Metaplastic","POLR2I"
2.14235847069766e-73,0.336091796257615,0.202,0.09,3.63601079646807e-69,"Metaplastic","PLEKHA1"
2.38447639617003e-73,7.66981594718389,0.304,0.177,4.04693333957977e-69,"Metaplastic","TBC1D8B"
3.59616685594223e-73,-3.36727686434556,0.425,0.27,6.10341438790516e-69,"Metaplastic","ATP5MC1"
3.95678517549085e-73,-19.9824501422362,0.288,0.419,6.71545579984307e-69,"Metaplastic","SEPTIN7"
5.67763510593798e-73,0.453168158732621,0.248,0.129,9.63608230179795e-69,"Metaplastic","PHF3"
6.44439970792821e-73,-171.757194577002,0.808,0.668,1.09374351842958e-68,"Metaplastic","SAT1"
6.76940421866578e-73,0.416464283079477,0.207,0.1,1.14890328399196e-68,"Metaplastic","CHD6"
8.96067963544177e-73,0.410374548193523,0.209,0.097,1.52080654772718e-68,"Metaplastic","EBAG9"
1.13050427495299e-72,-30.3572639167199,0.628,0.465,1.91869185545021e-68,"Metaplastic","LAPTM4A"
1.55858162434722e-72,-33.1050577502969,0.282,0.18,2.64522473284211e-68,"Metaplastic","CPE"
3.66355066486469e-72,-3.27119316110176,0.255,0.149,6.21777818840835e-68,"Metaplastic","IFI44L"
7.0476803529916e-72,0.615244910040661,0.254,0.129,1.19613230950973e-67,"Metaplastic","HEBP2"
1.20399441474203e-71,0.447448578547532,0.227,0.109,2.04341932070018e-67,"Metaplastic","HDGF"
1.21979721820456e-71,-57.7878577756573,0.328,0.189,2.07023983873677e-67,"Metaplastic","BIRC3"
6.78867695478976e-71,-26.774549685211,0.593,0.441,1.15217425276692e-66,"Metaplastic","DBI"
7.74525364730365e-71,-31.5599108731222,0.673,0.542,1.31452444902038e-66,"Metaplastic","EIF4A2"
1.74988427927138e-70,0.63490764013858,0.299,0.17,2.96990359877939e-66,"Metaplastic","DECR1"
2.77534249891542e-70,-190.472727032332,0.091,0.206,4.71031128915925e-66,"Metaplastic","SPRY1"
6.97168079812795e-70,-10.6100129076559,0.454,0.295,1.18323366505828e-65,"Metaplastic","LPP"
8.70010882053159e-70,-14.3545735868173,0.64,0.498,1.47658246902062e-65,"Metaplastic","COX7B"
9.57708002616555e-70,-5.70338282765331,0.413,0.265,1.62542202204082e-65,"Metaplastic","RAB13"
1.25426821578254e-69,-20.0799126169899,0.491,0.352,2.12874401582612e-65,"Metaplastic","NDUFB9"
1.83076420982369e-69,-0.905117145547762,0.309,0.177,3.10717301691276e-65,"Metaplastic","MRPL27"
1.94968134952436e-69,0.393777176763979,0.211,0.103,3.30899918641275e-65,"Metaplastic","LAMTOR3"
2.85171839510625e-69,0.338592741303964,0.257,0.14,4.83993646017433e-65,"Metaplastic","TEX264"
4.06533881842154e-69,0.291247759782301,0.263,0.139,6.89969304262503e-65,"Metaplastic","MKKS"
7.01336779078497e-69,-3.29730863509532,0.261,0.143,1.19030878145202e-64,"Metaplastic","MRPS18B"
1.6582187465401e-68,-3.85981843655758,0.209,0.097,2.81432885662785e-64,"Metaplastic","GALNT1"
2.73322303099348e-68,-577.158072726201,0.513,0.375,4.63882612820214e-64,"Metaplastic","MT1X"
4.71625423216018e-68,-41.9144633034294,0.579,0.419,8.00442668282225e-64,"Metaplastic","HSPE1"
5.25774588202379e-68,-1.86460121629376,0.648,0.521,8.92344631097077e-64,"Metaplastic","HNRNPK"
7.23278565674825e-68,-41.8507673184736,0.116,0.222,1.22754838166331e-63,"Metaplastic","COL4A2"
5.96768051880615e-67,-4.84628346607988,0.571,0.438,1.01283473765178e-62,"Metaplastic","NDUFB2"
6.8042056445231e-67,-63.1161897119636,0.391,0.533,1.15480978198846e-62,"Metaplastic","LDHA"
6.95092754474663e-67,-6.78948800139144,0.235,0.117,1.1797114228944e-62,"Metaplastic","FDFT1"
8.08897622906592e-67,-6.94090504156894,0.147,0.272,1.37286104559707e-62,"Metaplastic","EVL"
1.19473113290686e-66,-235.239347974935,0.187,0.294,2.02769767876952e-62,"Metaplastic","ADIRF"
3.00292927878273e-66,0.433615344634921,0.233,0.12,5.09657157195005e-62,"Metaplastic","SDCCAG8"
3.4103601721378e-66,0.508057287234755,0.269,0.151,5.78806328415227e-62,"Metaplastic","TMED4"
3.66118994382192e-66,-3.26256143189145,0.358,0.234,6.21377157265456e-62,"Metaplastic","ERGIC3"
4.03377280872821e-66,0.35238202981907,0.202,0.098,6.84611921097352e-62,"Metaplastic","TNRC6A"
6.19915564267534e-66,0.347670897515261,0.21,0.103,1.05212069567486e-61,"Metaplastic","KIDINS220"
7.30538594011598e-66,-17.5146893763768,0.102,0.211,1.23987010175648e-61,"Metaplastic","NR4A1"
1.36914133161885e-65,0.430274269946092,0.23,0.122,2.32370666802352e-61,"Metaplastic","SDHA"
1.762887959369e-65,-3.08192511641363,0.35,0.212,2.99197344464107e-61,"Metaplastic","SPTBN1"
1.81218249189108e-65,0.388470573286685,0.275,0.152,3.07563612523755e-61,"Metaplastic","UBE2E3"
4.29471712238437e-65,-9.74393880203754,0.528,0.377,7.28899390011075e-61,"Metaplastic","ATP5PD"
5.50541329280396e-65,-3.90272365678363,0.507,0.353,9.34378744054688e-61,"Metaplastic","PHPT1"
8.3813497829509e-65,-7.17884850136163,0.542,0.385,1.42248268516243e-60,"Metaplastic","KTN1"
1.01084694189287e-64,0.653457409988412,0.513,0.373,1.71560942978058e-60,"Metaplastic","EIF4G2"
1.08169045231086e-64,0.311388391813611,0.227,0.122,1.835845035662e-60,"Metaplastic","NBPF19"
1.22735181181896e-64,-49.6950438942806,0.162,0.283,2.08306149501915e-60,"Metaplastic","ARID5B"
1.52012328460986e-64,-636.308569403051,0.212,0.322,2.57995323863986e-60,"Metaplastic","TAGLN"
1.60137751599272e-64,-0.414252945748721,0.468,0.325,2.71785792014285e-60,"Metaplastic","REEP5"
2.25457938153371e-64,0.73772207769924,0.366,0.231,3.82647212633902e-60,"Metaplastic","SFT2D1"
2.31548293671764e-64,0.554367084409225,0.35,0.22,3.92983764019718e-60,"Metaplastic","COMT"
5.41753027212234e-64,-2.72619561147857,0.453,0.317,9.19463237784603e-60,"Metaplastic","MRPL20"
7.26678257722921e-64,-4.63882798802672,0.521,0.374,1.23331833900734e-59,"Metaplastic","BLOC1S1"
8.96545834949001e-64,0.355158874690265,0.203,0.1,1.52161759107544e-59,"Metaplastic","CEBPZOS"
1.02091885433449e-63,-22.6529136430778,0.438,0.312,1.73270347957649e-59,"Metaplastic","ARF5"
2.19224264572649e-63,0.657163921560843,0.528,0.389,3.72067421832701e-59,"Metaplastic","RBM39"
2.23049265821165e-63,-89.5271488464067,0.787,0.65,3.78559213951681e-59,"Metaplastic","COX6B1"
2.68932642488911e-63,-8.69114641964677,0.661,0.508,4.5643248083218e-59,"Metaplastic","SEC62"
4.69813580060096e-63,10.8290993011517,0.328,0.216,7.97367608077994e-59,"Metaplastic","KPNA5"
7.29176993787485e-63,-2.49378442935739,0.509,0.364,1.23755919385612e-58,"Metaplastic","NDUFB10"
1.04526016305087e-62,-119.577481298823,0.152,0.262,1.77401554872993e-58,"Metaplastic","IFI30"
1.19117505373155e-62,-16.4077300593466,0.589,0.705,2.02166230119319e-58,"Metaplastic","DDX5"
1.43613695935283e-62,4.20263572368976,0.652,0.52,2.43741164741363e-58,"Metaplastic","SON"
3.48519697006973e-62,0.762501482786066,0.3,0.182,5.91507629760235e-58,"Metaplastic","CHMP3"
4.49417726098235e-62,0.503715013510053,0.238,0.133,7.62751764733925e-58,"Metaplastic","STX16"
4.63213521683479e-62,-18.5488739181085,0.572,0.465,7.861659890012e-58,"Metaplastic","COX8A"
5.01240772470028e-62,-1.00456014378968,0.104,0.221,8.50705839036131e-58,"Metaplastic","RBMS1"
6.16867210799228e-62,-13.1339401579377,0.746,0.6,1.04694703016845e-57,"Metaplastic","ELOB"
6.84489154344222e-62,2.20595582632783,0.142,0.26,1.16171499275301e-57,"Metaplastic","LIMS1"
9.19378344770423e-62,-7.73594000354566,0.389,0.248,1.56036892674436e-57,"Metaplastic","RRBP1"
9.76761179454058e-62,-16.1361152226755,0.645,0.489,1.65775907376943e-57,"Metaplastic","ZFP36L1"
1.00628917658347e-61,-7.26968628569827,0.293,0.169,1.70787399049747e-57,"Metaplastic","MRPL14"
2.16388099382605e-61,0.34717306960188,0.235,0.123,3.67253882272158e-57,"Metaplastic","PUM1"
2.83024786443396e-61,0.482161424003458,0.287,0.172,4.80349667551732e-57,"Metaplastic","NDUFAF8"
3.62175383272757e-61,-0.537313080090379,0.487,0.353,6.14684060490523e-57,"Metaplastic","SNRPE"
4.99897026942734e-61,0.639948357070332,0.302,0.181,8.48425234127208e-57,"Metaplastic","CELF1"
5.59385714508733e-61,-1.27410531648714,0.433,0.296,9.49389434664221e-57,"Metaplastic","GCC2"
7.0410127341202e-61,-11.613976543864,0.54,0.408,1.19500068123488e-56,"Metaplastic","ATP5MC3"
9.19781734319279e-61,4.49692319961218,0.218,0.109,1.56105355948668e-56,"Metaplastic","GSTM3"
9.97341503420674e-61,-62.1158501647224,0.647,0.763,1.69268799960557e-56,"Metaplastic","CFL1"
1.2262529025831e-60,-11.5763514663529,0.308,0.179,2.08119642626405e-56,"Metaplastic","SLC25A37"
2.11047158961352e-60,-103.685140151567,0.119,0.23,3.58189238189206e-56,"Metaplastic","RGCC"
2.99066878478605e-60,0.698028767794918,0.288,0.186,5.07576306153888e-56,"Metaplastic","TMEM35B"
3.15728873738467e-60,-2.56762041094127,0.392,0.269,5.35855044508926e-56,"Metaplastic","NDUFS8"
4.21815555776284e-60,0.51992712882552,0.281,0.161,7.15905361263509e-56,"Metaplastic","AK3"
4.68855981729665e-60,-6.50689678640761,0.569,0.419,7.95742372191587e-56,"Metaplastic","MICOS10"
5.24251562463007e-60,0.397227736525644,0.221,0.115,8.89759751812216e-56,"Metaplastic","KLHDC2"
8.07737433516151e-60,0.449908569703191,0.394,0.261,1.37089197216361e-55,"Metaplastic","EIF3C"
8.98614048364072e-60,1.06133305410163,0.221,0.118,1.5251277628835e-55,"Metaplastic","NAXE"
9.41642685424329e-60,0.427865201631097,0.232,0.127,1.59815596570217e-55,"Metaplastic","CHTOP"
1.90202542835143e-59,0.74092869307843,0.352,0.219,3.22811755699805e-55,"Metaplastic","IRF2BP2"
2.02971608080202e-59,0.593498409461929,0.273,0.159,3.4448341323372e-55,"Metaplastic","WAC"
3.77923397847663e-59,-27.4828661167652,0.454,0.317,6.41411590827053e-55,"Metaplastic","KRT10"
4.27997032637014e-59,-11.3183047944881,0.353,0.221,7.2639656379154e-55,"Metaplastic","IL6ST"
4.8291020849105e-59,-25.5710060350279,0.706,0.576,8.19595205851011e-55,"Metaplastic","NDUFS5"
5.63192386765019e-59,0.393500748278095,0.219,0.112,9.5585011881759e-55,"Metaplastic","CTDSP2"
1.3221824925832e-58,-5.19925702350554,0.233,0.122,2.2440081264122e-54,"Metaplastic","SEPHS2"
1.61391064637728e-58,0.571766071365701,0.276,0.166,2.73912914903152e-54,"Metaplastic","C6orf62"
1.89033837216674e-58,0.506068453583544,0.3,0.178,3.2082822852414e-54,"Metaplastic","FKBP3"
1.94876177858577e-58,-122.707564674323,0.677,0.528,3.30743849061577e-54,"Metaplastic","TXN"
2.05372960518518e-58,-88.0843412856664,0.277,0.176,3.48558988592029e-54,"Metaplastic","DEPP1"
2.22713724560468e-58,-21.6742476302452,0.337,0.209,3.77989733324026e-54,"Metaplastic","HEXB"
4.49338069406455e-58,-34.8893772453888,0.418,0.284,7.62616571396636e-54,"Metaplastic","ASAH1"
9.7757858192345e-58,0.436583841197587,0.356,0.228,1.65914636924048e-53,"Metaplastic","COX16"
1.19132823653185e-57,-40.4770197015953,0.189,0.303,2.02192228304186e-53,"Metaplastic","GADD45B"
1.30795890389994e-57,-2.85138838475651,0.391,0.256,2.21986785169898e-53,"Metaplastic","TIMM8B"
1.42772570495667e-57,0.383293753285228,0.213,0.111,2.42313606645246e-53,"Metaplastic","GPAA1"
5.79750545613289e-57,-29.8051433460864,0.561,0.433,9.83952626014874e-53,"Metaplastic","ATP5PO"
1.55078502795809e-56,0.799965680458364,0.235,0.13,2.63199234945047e-52,"Metaplastic","CNOT7"
2.64051731272323e-56,1.42328398732401,0.306,0.196,4.48148598315386e-52,"Metaplastic","MTCH1"
4.63753206400108e-56,-14.0846001282115,0.323,0.196,7.87081941902264e-52,"Metaplastic","PSENEN"
5.97090174273734e-56,0.516123696053161,0.245,0.139,1.01338144377738e-51,"Metaplastic","EIF2AK2"
9.74524817420549e-56,-0.713809149905977,0.415,0.285,1.65396352012616e-51,"Metaplastic","AURKAIP1"
1.572594603498e-55,0.309625723081173,0.356,0.228,2.66900756105681e-51,"Metaplastic","SNRNP70"
1.8379106863068e-55,0.479866390929289,0.261,0.15,3.11930201679989e-51,"Metaplastic","PCM1"
2.15036760561062e-55,-4.7164766562364,0.331,0.215,3.64960390024234e-51,"Metaplastic","SRSF9"
2.27088401632884e-55,-8.00649016362593,0.384,0.256,3.85414435251332e-51,"Metaplastic","EIF5"
3.26163500388853e-55,0.621433207100494,0.406,0.279,5.53564692859961e-51,"Metaplastic","MRPL57"
4.20714379232498e-55,0.374797344647517,0.24,0.132,7.14036444433396e-51,"Metaplastic","CCDC47"
6.99134420867464e-55,-3.03387254963847,0.456,0.315,1.18657093909626e-50,"Metaplastic","SMIM26"
7.48339656960182e-55,-14.4056982138124,0.492,0.362,1.27008206579282e-50,"Metaplastic","PRR13"
1.6440099853045e-54,-3.08604831156933,0.375,0.243,2.79021374705879e-50,"Metaplastic","TTC3"
1.86786712270028e-54,-0.815100863448431,0.347,0.221,3.17014408064691e-50,"Metaplastic","GTF3C6"
2.38891316773832e-54,0.435036175773408,0.405,0.283,4.05446342828548e-50,"Metaplastic","NDUFAF3"
3.58396695258058e-54,-1.57572712264229,0.364,0.245,6.08270871191976e-50,"Metaplastic","POLR2F"
3.79604407279665e-54,0.479908751978152,0.22,0.119,6.44264600035048e-50,"Metaplastic","YPEL3"
4.42880089885671e-54,0.658814360353638,0.325,0.219,7.51656088553961e-50,"Metaplastic","SDHD"
4.5822340547975e-54,0.540736773423274,0.454,0.336,7.77696763780232e-50,"Metaplastic","DYNLT1"
6.43025704567759e-54,-1.47840413284498,0.472,0.353,1.0913432257924e-49,"Metaplastic","TRIM56"
8.17807183775845e-54,-14.3952133251001,0.308,0.189,1.38798235230436e-49,"Metaplastic","GOLGB1"
2.3114310425911e-53,0.432466625859152,0.251,0.146,3.92296076548562e-49,"Metaplastic","HDDC2"
3.36404281747694e-53,0.389353134826271,0.27,0.156,5.70945346982187e-49,"Metaplastic","SREK1"
3.68790951960072e-53,-0.444789000353991,0.245,0.137,6.25912003666633e-49,"Metaplastic","NRP1"
4.73823975694547e-53,0.404458567153451,0.239,0.132,8.04174051548785e-49,"Metaplastic","GINM1"
5.94134662122971e-53,-27.3063967276633,0.634,0.489,1.00836534855511e-48,"Metaplastic","VMP1"
7.96376972064759e-53,-6.32078722220806,0.399,0.265,1.35161099698831e-48,"Metaplastic","CD151"
8.40400712273521e-53,-7.78929110277841,0.443,0.325,1.42632808887062e-48,"Metaplastic","SRP9"
1.09616479081017e-52,-18.2839343017774,0.523,0.391,1.86041088296302e-48,"Metaplastic","CUTA"
1.13078052489276e-52,1.18612885169407,0.277,0.175,1.919160706848e-48,"Metaplastic","MDM4"
1.14449056423913e-52,-3.34536427225125,0.261,0.152,1.94242938562665e-48,"Metaplastic","YIPF3"
1.20562730239996e-52,-10.0544430960398,0.433,0.3,2.04619065763321e-48,"Metaplastic","MRPL51"
2.59644316216154e-52,-41.6426399592718,0.228,0.336,4.40668333482056e-48,"Metaplastic","TYMP"
3.67626155214526e-52,-29.4774106136218,0.459,0.564,6.23935110630094e-48,"Metaplastic","EIF4A1"
3.92063954932394e-52,0.810834160470672,0.278,0.174,6.65410944311259e-48,"Metaplastic","ZNF428"
1.49538224634536e-51,-12.6701605922607,0.491,0.36,2.53796274849735e-47,"Metaplastic","CD164"
2.77686377872181e-51,0.435941436321627,0.264,0.154,4.71289320524665e-47,"Metaplastic","DNAJC19"
2.93782712916405e-51,-0.507708416870715,0.351,0.243,4.98608020361722e-47,"Metaplastic","RPS19BP1"
3.77514532173957e-51,-2.74913034480132,0.387,0.263,6.40717664005639e-47,"Metaplastic","NKTR"
4.78253415188233e-51,-11.1219670000623,0.466,0.331,8.11691696257469e-47,"Metaplastic","CHMP2A"
5.61202402313446e-51,-4.94153264183152,0.253,0.147,9.52472717206381e-47,"Metaplastic","NECTIN2"
6.59706938483772e-51,-10.7511816454833,0.55,0.433,1.11965461599466e-46,"Metaplastic","SPCS1"
9.65338283632613e-51,-17.1976011764843,0.48,0.357,1.63837213498127e-46,"Metaplastic","ST13"
3.24665498461379e-50,-2.20822507445813,0.251,0.148,5.51022283988652e-46,"Metaplastic","MRPL40"
5.17412933368883e-50,-3.00604717289172,0.572,0.462,8.78153230513669e-46,"Metaplastic","PARK7"
6.48838166439317e-50,-0.838925943768219,0.423,0.301,1.10120813608081e-45,"Metaplastic","TMEM230"
7.40717467520452e-50,-24.6913747121798,0.528,0.398,1.25714568587571e-45,"Metaplastic","NDUFC2"
8.73199914055419e-50,-8.77795445684755,0.407,0.279,1.48199489413486e-45,"Metaplastic","DUT"
8.76520705987768e-50,-12.0582941696036,0.742,0.636,1.48763094220244e-45,"Metaplastic","SUMO2"
4.20938679054401e-49,-73.5503478803157,0.629,0.491,7.14417126091129e-45,"Metaplastic","PRDX1"
4.23346360454365e-49,-4.47882503670538,0.286,0.174,7.18503442963149e-45,"Metaplastic","ADI1"
5.70855923914496e-49,-5.60616716215713,0.342,0.233,9.68856674067682e-45,"Metaplastic","NUDC"
8.12437632680393e-49,-5.12856781491766,0.465,0.349,1.37886915018516e-44,"Metaplastic","JTB"
9.38875971280937e-49,-4.62171327115646,0.69,0.574,1.59346029845801e-44,"Metaplastic","GABARAP"
1.07903993456667e-48,-13.2711968212122,0.525,0.392,1.83134657694655e-44,"Metaplastic","MGST3"
1.83113869433191e-48,-57.7746215846869,0.492,0.366,3.10780859202012e-44,"Metaplastic","CD9"
3.3819995025805e-48,0.321450930526498,0.314,0.2,5.73992955577962e-44,"Metaplastic","THOC7"
5.33070781117675e-48,7.94800559617016,0.643,0.535,9.04727729712917e-44,"Metaplastic","UQCRH"
8.60188321929843e-48,-6.90381590049675,0.433,0.308,1.45991161997933e-43,"Metaplastic","ROMO1"
8.91458792513888e-48,2.20674962657338,0.263,0.155,1.51298386265457e-43,"Metaplastic","MAP1LC3A"
9.19071460519599e-48,-11.6106628053156,0.529,0.404,1.55984808279386e-43,"Metaplastic","LAMTOR5"
1.21454180418153e-47,-3.62764035059022,0.247,0.146,2.06132035005689e-43,"Metaplastic","SPSB3"
2.67606576968804e-47,-4.98992641985657,0.334,0.228,4.54181882431455e-43,"Metaplastic","CD47"
5.484404898037e-47,0.255266398305074,0.253,0.148,9.30813199294839e-43,"Metaplastic","VGLL4"
6.9114653320994e-47,-343.441476080471,0.64,0.528,1.17301389616391e-42,"Metaplastic","CSTB"
1.74841935874135e-46,-20.9928686300944,0.496,0.378,2.96741733565582e-42,"Metaplastic","GABARAPL2"
2.04092580157103e-46,-1.95362365539213,0.364,0.243,3.46385927042635e-42,"Metaplastic","MRPL23"
2.23848209937066e-46,-71.9603854232276,0.525,0.391,3.79915181905188e-42,"Metaplastic","TUBB"
2.54169850807131e-46,0.316332458329184,0.306,0.195,4.31377070789862e-42,"Metaplastic","ZCRB1"
2.91762455673401e-46,2.02926972622986,0.473,0.366,4.95179239768897e-42,"Metaplastic","HIGD2A"
3.02281410853873e-45,-7.45188038092782,0.545,0.428,5.13032010501193e-41,"Metaplastic","DNAJC21"
5.47096346696477e-45,-9.19015291486681,0.436,0.318,9.28531919613261e-41,"Metaplastic","HNRNPH1"
5.89296136391382e-45,-770.479208205722,0.269,0.163,1.00015340268345e-40,"Metaplastic","CCL2"
8.80837252294593e-45,-30.5270350682926,0.277,0.174,1.49495698459438e-40,"Metaplastic","SMIM14"
2.80080434978305e-44,-0.671509833155157,0.416,0.305,4.75352514245178e-40,"Metaplastic","SCAND1"
2.97958525503675e-44,-357.867945426749,0.847,0.738,5.05695209484836e-40,"Metaplastic","MIF"
4.16533895930835e-44,-1.82889730298678,0.495,0.386,7.06941328173814e-40,"Metaplastic","TMBIM4"
5.94302700541285e-44,-7.44592052456069,0.589,0.462,1.00865054335867e-39,"Metaplastic","TBCA"
8.59232508687599e-44,-0.732637697372441,0.323,0.21,1.45828941374459e-39,"Metaplastic","KDELR1"
8.62747436656293e-44,-1.03136151088943,0.296,0.187,1.46425494949306e-39,"Metaplastic","NAA20"
1.23357273868748e-43,-5.34327677668232,0.289,0.188,2.09361965210039e-39,"Metaplastic","PHB"
1.42680824983144e-43,-0.413862527000624,0.436,0.319,2.42157896161392e-39,"Metaplastic","SRRM2"
3.55344055147944e-43,-2.50161415108427,0.442,0.322,6.0308993039709e-39,"Metaplastic","PPP1CB"
3.62292315700003e-43,-2.5337102148003,0.32,0.214,6.14882518206045e-39,"Metaplastic","NDUFS4"
5.92840877761559e-43,-5.35827824833505,0.315,0.211,1.00616953773692e-38,"Metaplastic","MDH1"
6.03347255516834e-43,0.558485967902318,0.392,0.278,1.02400096206317e-38,"Metaplastic","FUS"
1.49038833204713e-42,-44.7670900660995,0.273,0.17,2.52948707715039e-38,"Metaplastic","SMS"
4.37460445412489e-42,-7.20989703698376,0.451,0.331,7.42457867954076e-38,"Metaplastic","NDUFV2"
1.4327608920066e-41,0.382039015364858,0.327,0.223,2.4316817859136e-37,"Metaplastic","RBM4"
1.82407785617274e-41,0.359679122947449,0.393,0.29,3.09582493749637e-37,"Metaplastic","IFI27L2"
1.89446419793483e-41,-2.28857372765998,0.405,0.287,3.21528463673499e-37,"Metaplastic","RAB11A"
2.12730291903558e-41,-41.6853679883209,0.42,0.301,3.61045851418718e-37,"Metaplastic","PPA1"
3.31478605857047e-41,-1.14216363924633,0.394,0.277,5.6258548986058e-37,"Metaplastic","LEPROT"
5.69439222635548e-41,0.559517413208304,0.317,0.211,9.66452248657052e-37,"Metaplastic","PHF14"
6.46156843201698e-41,-1.52478090172303,0.389,0.278,1.09665739428192e-36,"Metaplastic","TMEM219"
8.16411380464117e-41,0.364215881373891,0.27,0.169,1.3856133949237e-36,"Metaplastic","MRPL32"
8.82954951708687e-41,-10.3613984674341,0.454,0.332,1.49855114403998e-36,"Metaplastic","CANX"
1.26418069184867e-40,-210.713541205004,0.352,0.454,2.14556747020556e-36,"Metaplastic","IFI27"
1.38484877206071e-40,-1.87784883351289,0.296,0.19,2.35036533594144e-36,"Metaplastic","CAPNS1"
1.71694927945782e-40,-6.48443683297277,0.284,0.18,2.9140063170958e-36,"Metaplastic","TM9SF3"
4.66959367730201e-40,-2.88450272158426,0.278,0.178,7.92523438911697e-36,"Metaplastic","PPP2R1A"
1.59919856151961e-39,-14.1950832508953,0.282,0.181,2.71415979861107e-35,"Metaplastic","BLVRB"
1.72062935944762e-39,0.489335964326829,0.358,0.252,2.92025214885451e-35,"Metaplastic","PDCD6"
1.9903161472281e-39,-80.8708033680867,0.414,0.296,3.37796456507554e-35,"Metaplastic","SQSTM1"
3.66132923684581e-39,-109.722083991777,0.784,0.677,6.21400798077471e-35,"Metaplastic","CD63"
4.0497719508848e-39,-1.50149525143404,0.509,0.392,6.87327295504168e-35,"Metaplastic","MRPS21"
1.91660675163211e-38,-4.18067602708301,0.339,0.232,3.25286497887002e-34,"Metaplastic","GOLGA4"
2.4336492601673e-38,-1.27896770683355,0.325,0.221,4.13038952435594e-34,"Metaplastic","TXNDC17"
4.1211932429896e-38,-13.9144312743562,0.494,0.375,6.99448917200195e-34,"Metaplastic","SF3B6"
7.95216261549682e-38,-1.16370883394463,0.458,0.344,1.34964103910212e-33,"Metaplastic","MZT2B"
8.54766116884062e-38,-11.6262873455498,0.575,0.458,1.45070905357563e-33,"Metaplastic","ATP5ME"
2.66752962468617e-36,-1.38712071869616,0.36,0.251,4.52733127901736e-32,"Metaplastic","PDCD5"
3.67227693919678e-36,-14.3802129164592,0.511,0.399,6.23258842120477e-32,"Metaplastic","SPCS2"
4.68010188771613e-36,-0.681178147530779,0.403,0.292,7.94306892383181e-32,"Metaplastic","TRAPPC5"
8.14789434181644e-36,-0.402246756511357,0.397,0.291,1.38286062769309e-31,"Metaplastic","TMEM14C"
4.04204190613727e-35,0.600453551408036,0.404,0.302,6.86015352309617e-31,"Metaplastic","U2AF1"
4.95183673087457e-35,-0.270409161492289,0.367,0.262,8.40425729964033e-31,"Metaplastic","MICOS13"
8.39031154226426e-35,-3.39633958570309,0.435,0.326,1.42400367495309e-30,"Metaplastic","CLTA"
1.09643332877629e-34,0.745823469070475,0.448,0.347,1.86086664559912e-30,"Metaplastic","SEC11A"
1.42270225414128e-34,0.593289902413838,0.317,0.216,2.41461026572859e-30,"Metaplastic","TCEAL8"
1.43738583202911e-34,-9.19038731569453,0.4,0.502,2.4395312341198e-30,"Metaplastic","RHOA"
1.69840120414512e-34,-5.83677041398243,0.473,0.371,2.8825265236751e-30,"Metaplastic","SELENOH"
3.604197770448e-34,-25.0199274595674,0.386,0.281,6.11704445600435e-30,"Metaplastic","NDUFA6"
4.36124051889671e-34,-11.9249567968594,0.528,0.421,7.4018974086715e-30,"Metaplastic","SLC25A3"
6.20647176068543e-34,1.90464914136957,0.321,0.22,1.05336238722353e-29,"Metaplastic","SYNGR2"
1.12913229493868e-33,-0.282277704820113,0.411,0.309,1.91636333096993e-29,"Metaplastic","EIF4B"
4.67338784655024e-33,-37.6230644383581,0.354,0.251,7.93167385316506e-29,"Metaplastic","SLC43A2"
5.23916352916467e-33,-0.325734912266478,0.411,0.305,8.89190834169828e-29,"Metaplastic","MRFAP1"
2.66845643334784e-32,-21.3862262761541,0.364,0.261,4.52890425867796e-28,"Metaplastic","CTNNB1"
3.59358837299457e-32,-31.2430564926638,0.609,0.497,6.09903818664638e-28,"Metaplastic","SEM1"
