"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"FSIP2.TAM","R-HSA-8856825","Cargo recognition for clathrin-mediated endocytosis","13/511","106/10856",0.00137733209810524,0.043857153650193,0.0392215345388416,"7018/50618/22848/920/156/8301/3575/3949/6844/1601/7316/30011/1213",13
"FSIP2.TAM","R-HSA-400253","Circadian Clock","10/511","70/10856",0.00152268554343385,0.0472422950655117,0.0422488728380566,"4208/80205/3091/9611/5187/79718/7316/5936/2908/1453",10
"FSIP2.TAM","R-HSA-163685","Integration of energy metabolism","13/511","108/10856",0.00163651200378584,0.0495044881145218,0.0442719563129434,"2778/3630/113/4082/51422/2776/3709/2791/6844/59345/2771/10768/5515",13
"GRN.TAM","R-HSA-6798695","Neutrophil degranulation","58/207","480/10856",3.25184393805876e-31,1.8372918250032e-28,1.5951150264583e-28,"1509/5660/1075/1508/427/1522/968/2512/3958/2760/2896/967/2517/5476/8804/1520/3916/1675/3920/2171/3074/51816/6386/7077/10577/3417/2548/966/10493/3105/10788/3903/719/527/567/10159/5912/29952/1512/25798/23191/2207/3482/4973/1536/2799/1476/3689/3107/3106/302/140885/5547/2717/161/4758/4125/5328",58
"GRN.TAM","R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","15/207","70/10856",2.76175478462043e-12,7.80195726655271e-10,6.77356699806905e-10,"348/341/3988/344/2/5360/10577/6646/57552/4023/4864/5034/19/9619/161",15
"GRN.TAM","R-HSA-2132295","MHC class II antigen presentation","15/207","123/10856",1.10399196034601e-08,1.76541245063368e-06,1.53271020399683e-06,"5641/1509/1514/1075/1508/5476/10437/1520/3109/162/1512/821/3122/10376/161",15
"GRN.TAM","R-HSA-983170","Antigen Presentation: Folding, assembly and peptide loading of class I MHC","8/207","25/10856",1.24984952257252e-08,1.76541245063368e-06,1.53271020399683e-06,"3105/811/10134/567/821/3309/3107/3106",8
"GRN.TAM","R-HSA-1236977","Endosomal/Vacuolar pathway","6/207","11/10856",1.90788824533217e-08,2.0051032349736e-06,1.74080690730824e-06,"1514/1520/3105/567/3107/3106",6
"GRN.TAM","R-HSA-114608","Platelet degranulation ","15/207","129/10856",2.12931316988347e-08,2.0051032349736e-06,1.74080690730824e-06,"5660/928/967/6414/2/1675/3920/3959/710/10184/334/3309/7423/51097/808",15
"GRN.TAM","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","15/207","134/10856",3.57936702235856e-08,2.88906052518941e-06,2.50824816905126e-06,"5660/928/967/6414/2/1675/3920/3959/710/10184/334/3309/7423/51097/808",15
"GRN.TAM","R-HSA-917937","Iron uptake and transport","10/207","58/10856",1.20180263409402e-07,8.48773110328904e-06,7.36894773010282e-06,"2512/3162/30061/9296/537/527/533/7037/9114/8992",10
"GRN.TAM","R-HSA-8964043","Plasma lipoprotein clearance","8/207","33/10856",1.40719611632604e-07,8.8340645080468e-06,7.66963029482964e-06,"348/341/3988/10577/6646/57552/4864/161",8
"GRN.TAM","R-HSA-3000480","Scavenging by Class A Receptors","6/207","19/10856",9.86064404914083e-07,4.48666741162694e-05,3.89527156743019e-05,"348/2512/4481/811/8685/7184",6
"GRN.TAM","R-HSA-8963898","Plasma lipoprotein assembly","6/207","19/10856",9.86064404914083e-07,4.48666741162694e-05,3.89527156743019e-05,"348/341/344/2/5034/19",6
"GRN.TAM","R-HSA-8964038","LDL clearance","6/207","19/10856",9.86064404914083e-07,4.48666741162694e-05,3.89527156743019e-05,"3988/10577/6646/57552/4864/161",6
"GRN.TAM","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","8/207","42/10856",1.03233055488762e-06,4.48666741162694e-05,3.89527156743019e-05,"348/2512/4481/811/4035/8685/7184/23166",8
"GRN.TAM","R-HSA-166658","Complement cascade","9/207","58/10856",1.32784368526311e-06,5.35879772981185e-05,4.65244479197452e-05,"713/714/712/717/975/1675/966/710/719",9
"GRN.TAM","R-HSA-917977","Transferrin endocytosis and recycling","7/207","31/10856",1.47626646485317e-06,5.56060368428028e-05,4.82765033418651e-05,"9296/537/527/533/7037/9114/8992",7
"GRN.TAM","R-HSA-1660662","Glycosphingolipid metabolism","8/207","46/10856",2.13763177856314e-06,7.54851221805108e-05,6.55352900533173e-05,"5660/427/2760/5476/3074/3073/2717/4758",8
"GRN.TAM","R-HSA-977606","Regulation of Complement cascade","8/207","47/10856",2.5343316242168e-06,8.11695348720116e-05,7.0470429902855e-05,"713/714/712/717/975/966/710/719",8
"GRN.TAM","R-HSA-76002","Platelet activation, signaling and aggregation","18/207","263/10856",2.72709893366874e-06,8.11695348720116e-05,7.0470429902855e-05,"5660/928/967/6414/2/1675/3920/3959/710/26090/59345/10184/334/2207/3309/7423/51097/808",18
"GRN.TAM","R-HSA-1679131","Trafficking and processing of endosomal TLR","5/207","13/10856",2.72959497799685e-06,8.11695348720116e-05,7.0470429902855e-05,"5641/1514/1508/1520/7184",5
"GRN.TAM","R-HSA-1236975","Antigen processing-Cross presentation","11/207","105/10856",4.83002327003862e-06,0.000136448157378591,0.000118462675991474,"1514/1520/3105/811/4360/567/2209/23643/1536/3107/3106",11
"GRN.TAM","R-HSA-77387","Insulin receptor recycling","6/207","26/10856",7.48398424619865e-06,0.000201354814242964,0.000174813867605442,"9296/537/527/533/9114/8992",6
"GRN.TAM","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","12/207","132/10856",7.88766594533707e-06,0.000202569602687066,0.000175868532561104,"54209/975/3105/3903/2214/567/2209/11006/3689/6614/3107/3106",12
"GRN.TAM","R-HSA-8964058","HDL remodeling","4/207","10/10856",2.46471666245125e-05,0.000605463006210849,0.000525655819085712,"348/344/5360/9619",4
"GRN.TAM","R-HSA-9024446","NR1H2 and NR1H3-mediated signaling","7/207","47/10856",2.72621206282306e-05,0.000641795756456262,0.000557199483015591,"348/341/344/5360/6319/19/9619",7
"GRN.TAM","R-HSA-428157","Sphingolipid metabolism","9/207","90/10856",5.20136699539781e-05,0.00117364560562675,0.00101894523003645,"5660/427/2760/5476/3074/3073/8613/2717/4758",9
"GRN.TAM","R-HSA-1222556","ROS and RNS production in phagocytes","6/207","36/10856",5.40084703474256e-05,0.00117364560562675,0.00101894523003645,"9296/527/533/1536/9114/8992",6
"GRN.TAM","R-HSA-166663","Initial triggering of complement","5/207","23/10856",6.10825379811584e-05,0.00124970226203456,0.0010849767193444,"713/714/712/717/1675",5
"GRN.TAM","R-HSA-9029569","NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux","6/207","37/10856",6.34465161287355e-05,0.00124970226203456,0.0010849767193444,"348/341/344/5360/19/9619",6
"GRN.TAM","R-HSA-199992","trans-Golgi Network Vesicle Budding","8/207","72/10856",6.41440099097387e-05,0.00124970226203456,0.0010849767193444,"1522/2512/1777/162/7037/4074/3482/2799",8
"GRN.TAM","R-HSA-8963899","Plasma lipoprotein remodeling","5/207","31/10856",0.000272459975271261,0.00513132953427542,0.00445495959566343,"348/344/5360/4023/9619",5
"GRN.TAM","R-HSA-202733","Cell surface interactions at the vascular wall","10/207","137/10856",0.000285894737555009,0.00521066215221227,0.00452383523601475,"9672/2995/10461/23428/2207/8832/4973/3689/9056/140885",10
"GRN.TAM","R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","4/207","18/10856",0.000318542043964771,0.00562425796375299,0.00488291422656524,"1509/1522/1066/10159",4
"GRN.TAM","R-HSA-432720","Lysosome Vesicle Biogenesis","5/207","35/10856",0.000489337034149262,0.00837804316043433,0.00727371795577531,"1522/1777/162/4074/2799",5
"GRN.TAM","R-HSA-9639288","Amino acids regulate mTORC1","6/207","55/10856",0.00059502041679296,0.00961645366228551,0.00834889130251523,"9296/527/533/9114/58528/8992",6
"GRN.TAM","R-HSA-164938","Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters","4/207","21/10856",0.000595709518902642,0.00961645366228551,0.00834889130251523,"3105/567/162/161",4
"GRN.TAM","R-HSA-3299685","Detoxification of Reactive Oxygen Species","5/207","37/10856",0.000637067694024787,0.00999842353122235,0.00868051302384651,"5052/475/2878/5034/1536",5
"GRN.TAM","R-HSA-164940","Nef mediated downregulation of MHC class I complex cell surface expression","3/207","10/10856",0.00074273944502312,0.0104911946609516,0.00910833108896773,"3105/567/162",3
"GRN.TAM","R-HSA-381183","ATF6 (ATF6-alpha) activates chaperone genes","3/207","10/10856",0.00074273944502312,0.0104911946609516,0.00910833108896773,"811/7184/3309",3
"GRN.TAM","R-HSA-8963888","Chylomicron assembly","3/207","10/10856",0.00074273944502312,0.0104911946609516,0.00910833108896773,"348/344/5034",3
"GRN.TAM","R-HSA-8963901","Chylomicron remodeling","3/207","10/10856",0.00074273944502312,0.0104911946609516,0.00910833108896773,"348/344/4023",3
"Resident.Mac","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","15/137","132/10856",9.2828712023133e-11,4.80852728279829e-08,4.28966363980583e-08,"718/2214/54209/2209/11006/9976/2213/29992/975/567/10870/3133/7305/11314/3107",15
"Resident.Mac","R-HSA-877300","Interferon gamma signaling","12/137","91/10856",1.35402224450584e-09,3.35102766553074e-07,2.98943536916886e-07,"3123/3113/3115/3122/3117/3127/3119/2209/3459/567/3133/3107",12
"Resident.Mac","R-HSA-202430","Translocation of ZAP-70 to Immunological synapse","7/137","19/10856",1.94074961324174e-09,3.35102766553074e-07,2.98943536916886e-07,"3123/3113/3115/3122/3117/3127/3119",7
"Resident.Mac","R-HSA-2132295","MHC class II antigen presentation","13/137","123/10856",4.36606165161676e-09,5.65404983884371e-07,5.04395017120989e-07,"3123/3113/3115/3122/3117/3127/972/3119/3109/3111/1512/10376/1211",13
"Resident.Mac","R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains","7/137","22/10856",6.36446779854145e-09,6.59358863928894e-07,5.88210813380989e-07,"3123/3113/3115/3122/3117/3127/3119",7
"Resident.Mac","R-HSA-389948","PD-1 signaling","7/137","23/10856",9.05312550372099e-09,7.81586501821245e-07,6.97249490549739e-07,"3123/3113/3115/3122/3117/3127/3119",7
"Resident.Mac","R-HSA-6798695","Neutrophil degranulation","22/137","480/10856",1.32358445770614e-07,9.79452498702546e-06,8.73764777342852e-06,"718/929/719/8635/10577/2212/1471/1512/391/10159/8560/3312/567/684/5879/8673/11010/7305/11314/10875/3107/2896",22
"Resident.Mac","R-HSA-202433","Generation of second messenger molecules","7/137","34/10856",1.76949104992747e-07,1.0710517980834e-05,9.55480063724067e-06,"3123/3113/3115/3122/3117/3127/3119",7
"Resident.Mac","R-HSA-388841","Costimulation by the CD28 family","9/137","69/10856",1.86090080748081e-07,1.0710517980834e-05,9.55480063724067e-06,"3123/3113/3115/3122/3117/3127/3119/942/5879",9
"Resident.Mac","R-HSA-913531","Interferon Signaling","13/137","199/10856",1.30049386085575e-06,6.73655819923278e-05,6.00965057805972e-05,"3123/3113/3115/3122/3117/3127/3119/2209/3459/567/684/3133/3107",13
"Resident.Mac","R-HSA-2142753","Arachidonic acid metabolism","7/137","59/10856",8.6302616315859e-06,0.000406406865923773,0.000362553574762317,"241/4056/2876/6916/27306/5742/10728",7
"Resident.Mac","R-HSA-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","8/137","86/10856",1.21535333065579e-05,0.000514055677355674,0.000458586552243733,"2214/122618/2212/2209/5879/10163/55845/3709",8
"Resident.Mac","R-HSA-2029485","Role of phospholipids in phagocytosis","5/137","25/10856",1.29010112077679e-05,0.000514055677355674,0.000458586552243733,"2214/122618/2212/2209/3709",5
"Resident.Mac","R-HSA-2172127","DAP12 interactions","6/137","45/10856",1.96736369057635e-05,0.000727924565513249,0.000649377939972193,"54209/567/5879/3133/7305/3107",6
"Resident.Mac","R-HSA-977606","Regulation of Complement cascade","6/137","47/10856",2.54046694095796e-05,0.000877307916944147,0.000782642096196872,"713/712/714/718/719/975",6
"Resident.Mac","R-HSA-2162123","Synthesis of Prostaglandins (PG) and Thromboxanes (TX)","4/137","15/10856",2.97441344030709e-05,0.000962966351299421,0.00085905756598343,"6916/27306/5742/10728",4
"Resident.Mac","R-HSA-2424491","DAP12 signaling","5/137","30/10856",3.28927461253615e-05,0.00100226132311396,0.000894112417896822,"54209/567/5879/3133/7305",5
"Resident.Mac","R-HSA-166658","Complement cascade","6/137","58/10856",8.54759361071635e-05,0.00245980749463948,0.00219438221935934,"713/712/714/718/719/975",6
"Resident.Mac","R-HSA-2029482","Regulation of actin dynamics for phagocytic cup formation","6/137","61/10856",0.000113684153873287,0.00309938903717698,0.0027649497811841,"2214/2212/2209/5879/10163/55845",6
"Resident.Mac","R-HSA-166663","Initial triggering of complement","4/137","23/10856",0.000178400259066411,0.00462056670982003,0.00412198493316601,"713/712/714/718",4
"Resident.Mac","R-HSA-202424","Downstream TCR signaling","7/137","98/10856",0.000232698496633041,0.00573989625028169,0.00512053333443134,"3123/3113/3115/3122/3117/3127/3119",7
"Resident.Mac","R-HSA-1236977","Endosomal/Vacuolar pathway","3/137","11/10856",0.000301250450420294,0.00709307878716874,0.0063277008485411,"567/3133/3107",3
"Resident.Mac","R-HSA-1236975","Antigen processing-Cross presentation","7/137","105/10856",0.000355871372861927,0.00801484222358602,0.00715000149594444,"929/2209/23643/567/8673/3133/3107",7
"Resident.Mac","R-HSA-2029481","FCGR activation","3/137","12/10856",0.000397964294755191,0.00858939602846621,0.00766255813147057,"2214/2212/2209",3
"Resident.Mac","R-HSA-166786","Creation of C4 and C2 activators","3/137","14/10856",0.00064637565803612,0.0128777919562581,0.0114882151367553,"713/712/714",3
"Resident.Mac","R-HSA-3371568","Attenuation phase","3/137","14/10856",0.00064637565803612,0.0128777919562581,0.0114882151367553,"3312/10728/3337",3
"Resident.Mac","R-HSA-202403","TCR signaling","7/137","120/10856",0.000795510524656147,0.015262016732292,0.0136151703830038,"3123/3113/3115/3122/3117/3127/3119",7
"Resident.Mac","R-HSA-1236974","ER-Phagosome pathway","6/137","90/10856",0.000945851143958138,0.0174982461632255,0.0156100997066775,"929/23643/567/8673/3133/3107",6
"Resident.Mac","R-HSA-9658195","Leishmania infection","10/137","254/10856",0.00139841427140007,0.0249785721581116,0.0222832618927271,"718/2214/719/2212/2209/3606/5879/10163/55845/3709",10
"Resident.Mac","R-HSA-9664323","FCGR3A-mediated IL10 synthesis","4/137","40/10856",0.00155973679662042,0.0269314553549793,0.0240254194286444,"2214/2212/2209/3709",4
"Resident.Mac","R-HSA-8978868","Fatty acid metabolism","8/137","177/10856",0.00178719658162829,0.0298634783639823,0.0266410627957493,"241/4056/2876/6916/5538/27306/5742/10728",8
"Resident.Mac","R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","5/137","70/10856",0.00186631723638029,0.0302110102639059,0.0269510943016759,"10577/2/5360/1211/344",5
"mDC","R-HSA-202430","Translocation of ZAP-70 to Immunological synapse","8/277","19/10856",9.62383663056151e-09,5.77147183306208e-06,5.28705740462995e-06,"3115/3117/3119/3113/3123/3122/3120/3127",8
"mDC","R-HSA-2132295","MHC class II antigen presentation","17/277","123/10856",1.32525185604181e-08,5.77147183306208e-06,5.28705740462995e-06,"3115/3117/3119/3113/3123/3122/3120/972/3127/3109/8905/1512/3112/3111/10376/7846/7879",17
"mDC","R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains","8/277","22/10856",3.80890895413777e-08,1.02957484452483e-05,9.43159988095745e-06,"3115/3117/3119/3113/3123/3122/3120/3127",8
"mDC","R-HSA-389948","PD-1 signaling","8/277","23/10856",5.71196686397716e-08,1.02957484452483e-05,9.43159988095745e-06,"3115/3117/3119/3113/3123/3122/3120/3127",8
"mDC","R-HSA-6798695","Neutrophil degranulation","34/277","480/10856",5.91030335548125e-08,1.02957484452483e-05,9.43159988095745e-06,"1471/2665/23406/51316/1265/1512/1915/11010/2950/3312/391/1938/55004/2934/9535/10875/28988/847/29108/138050/4831/1992/51646/5199/945/5547/4332/7879/8895/10487/25801/353/4790/8773",34
"mDC","R-HSA-72766","Translation","25/277","291/10856",1.02876474908879e-07,1.49342349409389e-05,1.36807663124439e-05,"5464/1933/51386/26986/1937/3646/8665/8667/27335/23478/8666/1915/10480/1938/8664/6746/6747/28972/27068/11222/1975/8668/1936/6726/7284",25
"mDC","R-HSA-202433","Generation of second messenger molecules","9/277","34/10856",1.20713211714535e-07,1.50201724861943e-05,1.37594908991906e-05,"3115/3117/3119/3113/3123/3122/3120/3127/5058",9
"mDC","R-HSA-72649","Translation initiation complex formation","11/277","58/10856",1.92247451418947e-07,2.09309412732379e-05,1.91741537073108e-05,"51386/26986/3646/8665/8667/27335/8666/10480/8664/1975/8668",11
"mDC","R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","11/277","59/10856",2.31013485297538e-07,2.2356971743795e-05,2.04804937842729e-05,"51386/26986/3646/8665/8667/27335/8666/10480/8664/1975/8668",11
"mDC","R-HSA-1428517","The citric acid (TCA) cycle and respiratory electron transport","18/277","178/10856",6.391626966282e-07,5.56710708763162e-05,5.09984551625448e-05,"517/10632/9377/515/2739/3945/4191/1327/25874/509/1350/9167/4711/4729/7385/7351/4728/4710",18
"mDC","R-HSA-72702","Ribosomal scanning and start codon recognition","10/277","58/10856",1.76002136086097e-06,0.00013936169139181,0.000127664707323695,"51386/3646/8665/8667/27335/8666/10480/8664/1975/8668",10
"mDC","R-HSA-877300","Interferon gamma signaling","12/277","91/10856",3.14485696754315e-06,0.00022826420156084,0.000209105401876992,"3115/3117/3119/3113/3123/3122/3120/3127/4261/3394/5771/5770",12
"mDC","R-HSA-163200","Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.","14/277","127/10856",4.18745693353108e-06,0.000280559614546582,0.000257011526770572,"517/10632/9377/515/1327/509/1350/9167/4711/4729/7385/7351/4728/4710",14
"mDC","R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex","9/277","51/10856",4.78706063732115e-06,0.000297823558221908,0.000272826463390183,"51386/3646/8665/8667/27335/8666/10480/8664/8668",9
"mDC","R-HSA-202424","Downstream TCR signaling","12/277","98/10856",6.90842699586195e-06,0.000401149327559718,0.000367479835990411,"3115/3117/3119/3113/3123/3122/3120/3127/5698/5720/5682/4790",12
"mDC","R-HSA-388841","Costimulation by the CD28 family","10/277","69/10856",8.9565250342517e-06,0.000462284231421037,0.0004234835306268,"3115/3117/3119/3113/3123/3122/3120/3127/5058/942",10
"mDC","R-HSA-3928662","EPHB-mediated forward signaling","8/277","42/10856",9.02276915517523e-06,0.000462284231421037,0.0004234835306268,"5058/10095/71/1072/60/10109/10094/10096",8
"mDC","R-HSA-202403","TCR signaling","13/277","120/10856",1.12179335814902e-05,0.000542823341637665,0.00049726278682863,"3115/3117/3119/3113/3123/3122/3120/3127/5058/5698/5720/5682/4790",13
"mDC","R-HSA-2029482","Regulation of actin dynamics for phagocytic cup formation","9/277","61/10856",2.1830522326194e-05,0.00100075710242711,0.000916760992978121,"5058/10095/55845/71/1072/60/10109/10094/10096",9
"mDC","R-HSA-5663213","RHO GTPases Activate WASPs and WAVEs","7/277","36/10856",2.88881040260015e-05,0.00125807693033237,0.00115248330798469,"10095/55845/71/60/10109/10094/10096",7
"mDC","R-HSA-913531","Interferon Signaling","16/277","199/10856",4.94034203105673e-05,0.00204906567097639,0.00187708233560952,"3115/3117/3119/3113/3123/3122/3120/3127/10581/4261/3394/5771/5770/3669/10410/25939",16
"mDC","R-HSA-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","10/277","86/10856",6.36961510244253e-05,0.00252178852464884,0.00231012834815858,"5058/122618/10095/55845/71/1072/60/10109/10094/10096",10
"mDC","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","11/277","111/10856",0.000120776339670046,0.00457374747185262,0.00418986111990367,"51386/26986/3646/8665/8667/27335/8666/10480/8664/1975/8668",11
"mDC","R-HSA-72613","Eukaryotic Translation Initiation","11/277","119/10856",0.00022477331586223,0.0078311023246401,0.00717381782836086,"51386/26986/3646/8665/8667/27335/8666/10480/8664/1975/8668",11
"mDC","R-HSA-72737","Cap-dependent Translation Initiation","11/277","119/10856",0.00022477331586223,0.0078311023246401,0.00717381782836086,"51386/26986/3646/8665/8667/27335/8666/10480/8664/1975/8668",11
"mDC","R-HSA-2682334","EPH-Ephrin signaling","9/277","92/10856",0.000549250200502406,0.018368116745015,0.0168264336125704,"5058/10095/71/10627/1072/60/10109/10094/10096",9
"mDC","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","10/277","112/10856",0.000569390530557296,0.018368116745015,0.0168264336125704,"51386/3646/8665/8667/27335/8666/10480/8664/1975/8668",10
"mDC","R-HSA-9664407","Parasite infection","7/277","59/10856",0.000715936376258974,0.0201612932088439,0.0184691041782629,"10095/55845/71/60/10109/10094/10096",7
"mDC","R-HSA-9664417","Leishmania phagocytosis","7/277","59/10856",0.000715936376258974,0.0201612932088439,0.0184691041782629,"10095/55845/71/60/10109/10094/10096",7
"mDC","R-HSA-9664422","FCGR3A-mediated phagocytosis","7/277","59/10856",0.000715936376258974,0.0201612932088439,0.0184691041782629,"10095/55845/71/60/10109/10094/10096",7
"mDC","R-HSA-195258","RHO GTPase Effectors","19/277","327/10856",0.000717566118799265,0.0201612932088439,0.0184691041782629,"94274/5058/7533/10095/55845/71/10627/5216/1072/60/391/10376/10109/10094/7846/389/10096/30851/805",19
"mDC","R-HSA-163210","Formation of ATP by chemiosmotic coupling","4/277","18/10856",0.000956726094585257,0.0260408883869925,0.0238552098584087,"517/10632/515/509",4
"mDC","R-HSA-72689","Formation of a pool of free 40S subunits","9/277","101/10856",0.0010820061991365,0.0285584060438754,0.0261614258036831,"51386/3646/8665/8667/27335/8666/10480/8664/8668",9
"mDC","R-HSA-8876725","Protein methylation","4/277","19/10856",0.00118773936502655,0.0297105251904556,0.0272168446363712,"1915/3312/1938/805",4
"mDC","R-HSA-5626467","RHO GTPases activate IQGAPs","5/277","32/10856",0.00119387873899649,0.0297105251904556,0.0272168446363712,"71/60/10376/7846/805",5
"mDC","R-HSA-611105","Respiratory electron transport","9/277","103/10856",0.00124415178115035,0.0301015611494987,0.0275750599447943,"9377/1327/1350/9167/4711/4729/7385/4728/4710",9
"mDC","R-HSA-5627117","RHO GTPases Activate ROCKs","4/277","20/10856",0.00145515689057498,0.0342551797754273,0.0313800547099812,"5058/10627/1072/389",4
"mDC","R-HSA-5628897","TP53 Regulates Metabolic Genes","8/277","87/10856",0.00166036505616798,0.0380573148400609,0.0348630668303416,"7533/54541/55004/9377/1327/1350/9167/27161",8
"LAMP3.DC","R-HSA-449147","Signaling by Interleukins","56/523","462/10856",1.14776039059294e-10,1.34976621933729e-07,1.0571477281777e-07,"6363/6367/3575/6624/10148/1846/1438/1026/4790/9235/3600/6935/8651/3561/3716/79155/941/8878/5908/57162/1439/3662/3965/5771/8835/5721/5599/7314/5898/3566/3572/5720/3597/1265/4791/6285/3936/8767/1072/6500/3055/3312/5478/5698/8517/3718/942/7525/5699/836/7316/28511/9049/8454/2309/5710",56
"LAMP3.DC","R-HSA-877300","Interferon gamma signaling","21/523","91/10856",1.38395835663228e-09,8.13767513699783e-07,6.3734924318592e-07,"3120/5770/3115/3117/8651/3716/3107/3134/3122/3662/5771/567/3106/3659/3113/115361/3105/3119/2633/4261/3123",21
"LAMP3.DC","R-HSA-202424","Downstream TCR signaling","20/523","98/10856",3.22705275064419e-08,1.26500467825252e-05,9.90761809408303e-06,"3120/4790/3115/3117/10892/3122/5721/7314/3113/5720/8767/3119/6500/5698/8517/5699/7316/3123/8454/5710",20
"LAMP3.DC","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","20/523","102/10856",6.54692663204712e-08,1.92479642982185e-05,1.50751600080032e-05,"330/4982/5971/958/3604/329/7292/5721/9020/7314/7293/5720/4791/6500/5698/5699/8792/7316/8454/5710",20
"LAMP3.DC","R-HSA-5357801","Programmed Cell Death","29/523","210/10856",2.74092406462872e-07,5.83649633371986e-05,4.57119073756255e-05,"330/5366/8837/10018/79658/2934/8717/329/26060/1829/57162/5721/5599/7314/3659/4836/28988/5720/355/840/1676/10971/10273/10211/5698/5699/836/7316/5710",29
"LAMP3.DC","R-HSA-913531","Interferon Signaling","28/523","199/10856",2.97780425189789e-07,5.83649633371986e-05,4.57119073756255e-05,"3120/5770/3115/3117/8651/3716/3107/3134/3122/3662/5771/567/3106/7314/3659/3113/115361/1974/7324/3105/3119/2633/1982/3841/7175/4261/7316/3123",28
"LAMP3.DC","R-HSA-5213460","RIPK1-mediated regulated necrosis","10/523","29/10856",5.40206373065844e-07,7.60379690727603e-05,5.95535472061093e-05,"330/8837/8717/329/57162/7314/355/10273/10211/7316",10
"LAMP3.DC","R-HSA-5675482","Regulation of necroptotic cell death","10/523","29/10856",5.40206373065844e-07,7.60379690727603e-05,5.95535472061093e-05,"330/8837/8717/329/57162/7314/355/10273/10211/7316",10
"LAMP3.DC","R-HSA-389948","PD-1 signaling","9/523","23/10856",5.81923232699696e-07,7.60379690727603e-05,5.95535472061093e-05,"3120/3115/3117/80380/29126/3122/3113/3119/3123",9
"LAMP3.DC","R-HSA-202403","TCR signaling","20/523","120/10856",1.03133266672841e-06,0.00012128472160726,9.49911666723532e-05,"3120/4790/3115/3117/10892/3122/5721/7314/3113/5720/8767/3119/6500/5698/8517/5699/7316/3123/8454/5710",20
"LAMP3.DC","R-HSA-1445148","Translocation of SLC2A4 (GLUT4) to the plasma membrane","15/523","72/10856",1.29689173934525e-06,0.00013864951686091,0.00010859141358154,"9882/347733/84617/71/84790/60/10890/7846/8766/5898/5564/10971/7280/5872/4641",15
"LAMP3.DC","R-HSA-9020702","Interleukin-1 signaling","18/523","103/10856",1.76141863821363e-06,0.000172619026544936,0.000135196606003239,"4790/79155/8878/57162/5721/7314/5720/4791/6285/8767/6500/5698/8517/5699/7316/28511/8454/5710",18
"LAMP3.DC","R-HSA-73887","Death Receptor Signalling","21/523","141/10856",3.64846749646649e-06,0.000320077722644484,0.000250687439414539,"330/8837/4790/10018/8717/7185/329/10399/8878/10276/5599/7314/5664/84888/8767/355/8517/836/9181/7316/51107",21
"LAMP3.DC","R-HSA-5357905","Regulation of TNFR1 signaling","10/523","35/10856",3.810449079101e-06,0.000320077722644484,0.000250687439414539,"330/8837/8717/7185/329/10399/7314/84888/8517/7316",10
"LAMP3.DC","R-HSA-5684264","MAP3K8 (TPL2)-dependent MAPK1/3 activation","7/523","16/10856",4.52743924811594e-06,0.00035495123705229,0.000278000655586067,"4790/79155/7314/6500/8517/7316/8454",7
"LAMP3.DC","R-HSA-389977","Post-chaperonin tubulin folding pathway","8/523","22/10856",4.82999309958333e-06,0.000355004492819375,0.000278042365929961,"347733/84617/84790/7846/1155/6903/6902/7280",8
"LAMP3.DC","R-HSA-1236974","ER-Phagosome pathway","16/523","90/10856",5.24252955035609e-06,0.000358466857362352,0.000280754117608358,"3107/3134/10952/567/5721/3106/7314/6890/5720/6892/3105/5698/8517/5699/7316/5710",16
"LAMP3.DC","R-HSA-109581","Apoptosis","24/523","180/10856",5.48673761268906e-06,0.000358466857362352,0.000280754117608358,"5366/8837/10018/79658/2934/8717/329/26060/1829/5721/5599/7314/4836/28988/5720/355/840/1676/10971/5698/5699/836/7316/5710",24
"LAMP3.DC","R-HSA-2132295","MHC class II antigen presentation","19/523","123/10856",6.13352427387724e-06,0.000379632870846297,0.000297331509121473,"3796/3120/3115/3117/347733/84617/1512/84790/972/3122/7846/3111/10540/3113/3119/7280/1510/3123/3112",19
